# r	g(r)	sigma(g)
1.00000e-02		0.00000e+00		0.00000e+00
3.00000e-02		0.00000e+00		0.00000e+00
5.00000e-02		1.30441e-03		9.21428e-04
7.00000e-02		3.72690e-03		1.31232e-03
9.00000e-02		4.71039e-03		1.29782e-03
1.10000e-01		7.70790e-03		1.54946e-03
1.30000e-01		1.27933e-02		1.81537e-03
1.50000e-01		1.95662e-02		2.08319e-03
1.70000e-01		2.74311e-02		2.32057e-03
1.90000e-01		3.34685e-02		2.34448e-03
2.10000e-01		4.08406e-02		2.61295e-03
2.30000e-01		4.33860e-02		2.53401e-03
2.50000e-01		5.40028e-02		2.64405e-03
2.70000e-01		6.96896e-02		2.82919e-03
2.90000e-01		8.34376e-02		3.09568e-03
3.10000e-01		1.09192e-01		3.50422e-03
3.30000e-01		1.39928e-01		3.62371e-03
3.50000e-01		1.72462e-01		4.02068e-03
3.70000e-01		2.32591e-01		4.62889e-03
3.90000e-01		2.88644e-01		4.92083e-03
4.10000e-01		3.55135e-01		5.30903e-03
4.30000e-01		4.62536e-01		5.79725e-03
4.50000e-01		5.83146e-01		6.31287e-03
4.70000e-01		7.28876e-01		6.87399e-03
4.90000e-01		8.81212e-01		7.44130e-03
5.10000e-01		1.08772e+00		8.30455e-03
5.30000e-01		1.20394e+00		8.20118e-03
5.50000e-01		1.38321e+00		8.89559e-03
5.70000e-01		1.50923e+00		9.16098e-03
5.90000e-01		1.57353e+00		8.98746e-03
6.10000e-01		1.61983e+00		9.16865e-03
6.30000e-01		1.58165e+00		9.06714e-03
6.50000e-01		1.50981e+00		8.66721e-03
6.70000e-01		1.42244e+00		7.60176e-03
6.90000e-01		1.29742e+00		7.83420e-03
7.10000e-01		1.17489e+00		7.13384e-03
7.30000e-01		1.06060e+00		6.82377e-03
7.50000e-01		9.34613e-01		6.34174e-03
7.70000e-01		8.62438e-01		6.24341e-03
7.90000e-01		7.80626e-01		5.66209e-03
8.10000e-01		7.04142e-01		5.22942e-03
8.30000e-01		6.83325e-01		5.08659e-03
8.50000e-01		6.65290e-01		4.87664e-03
8.70000e-01		6.60041e-01		5.00846e-03
8.90000e-01		6.81227e-01		5.10322e-03
9.10000e-01		6.95210e-01		4.93574e-03
9.30000e-01		7.32471e-01		5.12369e-03
9.50000e-01		7.91642e-01		4.99142e-03
9.70000e-01		8.77757e-01		5.22917e-03
9.90000e-01		9.33941e-01		5.45969e-03
1.01000e+00		1.02119e+00		5.73585e-03
1.03000e+00		1.10533e+00		5.80336e-03
1.05000e+00		1.18366e+00		5.83761e-03
1.07000e+00		1.24724e+00		6.13423e-03
1.09000e+00		1.28640e+00		5.77133e-03
1.11000e+00		1.31752e+00		6.04898e-03
1.13000e+00		1.29988e+00		6.11951e-03
1.15000e+00		1.30064e+00		5.97051e-03
1.17000e+00		1.25268e+00		5.82795e-03
1.19000e+00		1.19573e+00		5.55345e-03
1.21000e+00		1.12603e+00		5.34781e-03
1.23000e+00		1.05363e+00		5.05735e-03
1.25000e+00		9.86477e-01		5.04465e-03
1.27000e+00		9.39178e-01		4.90695e-03
1.29000e+00		8.78255e-01		4.57950e-03
1.31000e+00		8.42990e-01		4.52868e-03
1.33000e+00		8.06064e-01		4.29501e-03
1.35000e+00		7.76199e-01		4.32138e-03
1.37000e+00		7.76365e-01		4.37791e-03
1.39000e+00		7.73968e-01		4.08867e-03
1.41000e+00		7.91206e-01		4.22921e-03
1.43000e+00		8.13982e-01		4.25626e-03
1.45000e+00		8.56820e-01		4.25952e-03
1.47000e+00		8.89997e-01		4.53003e-03
1.49000e+00		9.43753e-01		4.36892e-03
1.51000e+00		1.00198e+00		4.74400e-03
1.53000e+00		1.06214e+00		4.87987e-03
1.55000e+00		1.10025e+00		4.66303e-03
1.57000e+00		1.14780e+00		4.84205e-03
1.59000e+00		1.17652e+00		4.75518e-03
1.61000e+00		1.18862e+00		4.77181e-03
1.63000e+00		1.20494e+00		4.91658e-03
1.65000e+00		1.21933e+00		4.97338e-03
1.67000e+00		1.18040e+00		4.54490e-03
1.69000e+00		1.15348e+00		4.60702e-03
1.71000e+00		1.11564e+00		4.74369e-03
1.73000e+00		1.06998e+00		4.29154e-03
1.75000e+00		1.01832e+00		4.23400e-03
1.77000e+00		9.70978e-01		4.03015e-03
1.79000e+00		9.31563e-01		4.13302e-03
1.81000e+00		8.98605e-01		3.97862e-03
1.83000e+00		8.68451e-01		4.11951e-03
1.85000e+00		8.53510e-01		3.87598e-03
1.87000e+00		8.41016e-01		3.73628e-03
1.89000e+00		8.36171e-01		3.84221e-03
1.91000e+00		8.47255e-01		3.74016e-03
1.93000e+00		8.74211e-01		3.82420e-03
1.95000e+00		9.00581e-01		3.72252e-03
1.97000e+00		9.31862e-01		3.88409e-03
1.99000e+00		9.65283e-01		4.01506e-03
2.01000e+00		1.00399e+00		4.06980e-03
2.03000e+00		1.02617e+00		4.00695e-03
2.05000e+00		1.04512e+00		3.94541e-03
2.07000e+00		1.06409e+00		4.08524e-03
2.09000e+00		1.09398e+00		4.23838e-03
2.11000e+00		1.09804e+00		4.11850e-03
2.13000e+00		1.10104e+00		3.98336e-03
2.15000e+00		1.09997e+00		3.93556e-03
2.17000e+00		1.08961e+00		4.13709e-03
2.19000e+00		1.08062e+00		4.08131e-03
2.21000e+00		1.06081e+00		3.90056e-03
2.23000e+00		1.04410e+00		3.81756e-03
2.25000e+00		1.01988e+00		3.65563e-03
2.27000e+00		9.98121e-01		3.85144e-03
2.29000e+00		9.83081e-01		3.66616e-03
2.31000e+00		9.62697e-01		3.58929e-03
2.33000e+00		9.41446e-01		3.56906e-03
2.35000e+00		9.31019e-01		3.44528e-03
2.37000e+00		9.29285e-01		3.59333e-03
2.39000e+00		9.23405e-01		3.49869e-03
2.41000e+00		9.21304e-01		3.44819e-03
2.43000e+00		9.27382e-01		3.62344e-03
2.45000e+00		9.26081e-01		3.60436e-03
2.47000e+00		9.46862e-01		3.44439e-03
2.49000e+00		9.62870e-01		3.54817e-03
2.51000e+00		9.76271e-01		3.37720e-03
2.53000e+00		9.90324e-01		3.58137e-03
2.55000e+00		1.01576e+00		3.54447e-03
2.57000e+00		1.02353e+00		3.50863e-03
2.59000e+00		1.03850e+00		3.53593e-03
2.61000e+00		1.05441e+00		3.63108e-03
2.63000e+00		1.05501e+00		3.45578e-03
2.65000e+00		1.07096e+00		3.75282e-03
2.67000e+00		1.05951e+00		3.45039e-03
2.69000e+00		1.06181e+00		3.55876e-03
2.71000e+00		1.05041e+00		3.42606e-03
2.73000e+00		1.03486e+00		3.53047e-03
2.75000e+00		1.02279e+00		3.45230e-03
2.77000e+00		1.00853e+00		3.42285e-03
2.79000e+00		9.97421e-01		3.26153e-03
2.81000e+00		9.72566e-01		3.40599e-03
2.83000e+00		9.64633e-01		3.24702e-03
2.85000e+00		9.62303e-01		3.26745e-03
2.87000e+00		9.46450e-01		3.15475e-03
2.89000e+00		9.55506e-01		3.20474e-03
2.91000e+00		9.39515e-01		3.12091e-03
2.93000e+00		9.52256e-01		3.28002e-03
2.95000e+00		9.48674e-01		3.23463e-03
2.97000e+00		9.60018e-01		3.21969e-03
2.99000e+00		9.77068e-01		3.29544e-03
3.01000e+00		9.77433e-01		3.24055e-03
3.03000e+00		9.87653e-01		3.22570e-03
3.05000e+00		1.00440e+00		3.12796e-03
3.07000e+00		1.01384e+00		3.32264e-03
3.09000e+00		1.02479e+00		3.15709e-03
3.11000e+00		1.03414e+00		3.08665e-03
3.13000e+00		1.03785e+00		3.33164e-03
3.15000e+00		1.04560e+00		3.23379e-03
3.17000e+00		1.04502e+00		3.24898e-03
3.19000e+00		1.04128e+00		3.25765e-03
3.21000e+00		1.03853e+00		3.14280e-03
3.23000e+00		1.02955e+00		3.11230e-03
3.25000e+00		1.01435e+00		3.25211e-03
3.27000e+00		1.00521e+00		3.11217e-03
3.29000e+00		9.98898e-01		3.02588e-03
3.31000e+00		9.85651e-01		3.07432e-03
3.33000e+00		9.79182e-01		3.14697e-03
3.35000e+00		9.67311e-01		2.98943e-03
3.37000e+00		9.61754e-01		3.06636e-03
3.39000e+00		9.58062e-01		3.01526e-03
3.41000e+00		9.60963e-01		2.96830e-03
3.43000e+00		9.56282e-01		2.97877e-03
3.45000e+00		9.66108e-01		2.94464e-03
3.47000e+00		9.63697e-01		3.00381e-03
3.49000e+00		9.79871e-01		3.03325e-03
3.51000e+00		9.79351e-01		2.95241e-03
3.53000e+00		9.95263e-01		2.97910e-03
3.55000e+00		9.99191e-01		3.01241e-03
3.57000e+00		1.02028e+00		3.06021e-03
3.59000e+00		1.01276e+00		2.94624e-03
3.61000e+00		1.02352e+00		3.01710e-03
3.63000e+00		1.01902e+00		2.98692e-03
3.65000e+00		1.03138e+00		2.93917e-03
3.67000e+00		1.02998e+00		2.98261e-03
3.69000e+00		1.02458e+00		2.94489e-03
3.71000e+00		1.02012e+00		2.84317e-03
3.73000e+00		1.02594e+00		3.01499e-03
3.75000e+00		1.00986e+00		2.81684e-03
3.77000e+00		1.01036e+00		2.89683e-03
3.79000e+00		1.00127e+00		2.93640e-03
3.81000e+00		9.97038e-01		2.92140e-03
3.83000e+00		9.84705e-01		2.80283e-03
3.85000e+00		9.79725e-01		2.88938e-03
3.87000e+00		9.76946e-01		2.81978e-03
3.89000e+00		9.75544e-01		2.77773e-03
3.91000e+00		9.68595e-01		2.85369e-03
3.93000e+00		9.73797e-01		2.70635e-03
3.95000e+00		9.71054e-01		2.72672e-03
3.97000e+00		9.74368e-01		2.75132e-03
3.99000e+00		9.81989e-01		2.86316e-03
4.01000e+00		9.88614e-01		2.80221e-03
4.03000e+00		9.97278e-01		2.86034e-03
4.05000e+00		9.97225e-01		2.86578e-03
4.07000e+00		1.00262e+00		2.80759e-03
4.09000e+00		1.01109e+00		2.90470e-03
4.11000e+00		1.01773e+00		2.85680e-03
4.13000e+00		1.01132e+00		2.84312e-03
4.15000e+00		1.02261e+00		2.81427e-03
4.17000e+00		1.01188e+00		2.80407e-03
4.19000e+00		1.02150e+00		2.91733e-03
4.21000e+00		1.01792e+00		2.72529e-03
4.23000e+00		1.01536e+00		2.81913e-03
4.25000e+00		1.01042e+00		2.72139e-03
4.27000e+00		1.00808e+00		2.72439e-03
4.29000e+00		9.96897e-01		2.62972e-03
4.31000e+00		9.90659e-01		2.68030e-03
4.33000e+00		9.87529e-01		2.67646e-03
4.35000e+00		9.90875e-01		2.69845e-03
4.37000e+00		9.83632e-01		2.74090e-03
4.39000e+00		9.85115e-01		2.75253e-03
4.41000e+00		9.82585e-01		2.63048e-03
4.43000e+00		9.84067e-01		2.59554e-03
4.45000e+00		9.79227e-01		2.72399e-03
4.47000e+00		9.85971e-01		2.58305e-03
4.49000e+00		9.82603e-01		2.56834e-03
4.51000e+00		9.91615e-01		2.78987e-03
4.53000e+00		9.88591e-01		2.52287e-03
4.55000e+00		9.90947e-01		2.69535e-03
4.57000e+00		1.00199e+00		2.70387e-03
4.59000e+00		1.00686e+00		2.70815e-03
4.61000e+00		1.01057e+00		2.75705e-03
4.63000e+00		1.01072e+00		2.60402e-03
4.65000e+00		1.01103e+00		2.66376e-03
4.67000e+00		1.01187e+00		2.62193e-03
4.69000e+00		1.01452e+00		2.73342e-03
4.71000e+00		1.01288e+00		2.61379e-03
4.73000e+00		1.00743e+00		2.59017e-03
4.75000e+00		1.00017e+00		2.44740e-03
4.77000e+00		1.00741e+00		2.54597e-03
4.79000e+00		9.99566e-01		2.57110e-03
4.81000e+00		9.94806e-01		2.60781e-03
4.83000e+00		9.92462e-01		2.55609e-03
4.85000e+00		9.87395e-01		2.49819e-03
4.87000e+00		9.86433e-01		2.46868e-03
4.89000e+00		9.85827e-01		2.51720e-03
4.91000e+00		9.79925e-01		2.38318e-03
4.93000e+00		9.86930e-01		2.53218e-03
4.95000e+00		9.83825e-01		2.59202e-03
4.97000e+00		9.87044e-01		2.46253e-03
4.99000e+00		9.86356e-01		2.49589e-03
5.01000e+00		9.85455e-01		2.50423e-03
