# r	g(r)	sigma(g)
1.00000e-02		3.23737e-02		2.59811e-03
3.00000e-02		1.04702e-01		4.89717e-03
5.00000e-02		1.79695e-01		6.01610e-03
7.00000e-02		2.43827e-01		7.05511e-03
9.00000e-02		3.21688e-01		7.81354e-03
1.10000e-01		3.93607e-01		8.84976e-03
1.30000e-01		4.61633e-01		9.68389e-03
1.50000e-01		5.31503e-01		1.03735e-02
1.70000e-01		6.17764e-01		1.07546e-02
1.90000e-01		7.20623e-01		1.16427e-02
2.10000e-01		8.03196e-01		1.26612e-02
2.30000e-01		9.17733e-01		1.32929e-02
2.50000e-01		1.03985e+00		1.40847e-02
2.70000e-01		1.17099e+00		1.55099e-02
2.90000e-01		1.33367e+00		1.65421e-02
3.10000e-01		1.49903e+00		1.66377e-02
3.30000e-01		1.73240e+00		1.82092e-02
3.50000e-01		1.91415e+00		1.96439e-02
3.70000e-01		2.15367e+00		2.07036e-02
3.90000e-01		2.46081e+00		2.19908e-02
4.10000e-01		2.73660e+00		2.37304e-02
4.30000e-01		3.11054e+00		2.48360e-02
4.50000e-01		3.47895e+00		2.63948e-02
4.70000e-01		3.83075e+00		2.75926e-02
4.90000e-01		4.25387e+00		2.97278e-02
5.10000e-01		4.60342e+00		3.00440e-02
5.30000e-01		4.94150e+00		3.00845e-02
5.50000e-01		5.17447e+00		3.14938e-02
5.70000e-01		5.27774e+00		3.25533e-02
5.90000e-01		5.42444e+00		3.20766e-02
6.10000e-01		5.34453e+00		3.16408e-02
6.30000e-01		5.17426e+00		3.20541e-02
6.50000e-01		5.06546e+00		3.21742e-02
6.70000e-01		4.76099e+00		3.07090e-02
6.90000e-01		4.51081e+00		3.00642e-02
7.10000e-01		4.21944e+00		2.90418e-02
7.30000e-01		4.04077e+00		2.77790e-02
7.50000e-01		3.90984e+00		2.83005e-02
7.70000e-01		3.84817e+00		2.84373e-02
7.90000e-01		3.74859e+00		2.72929e-02
8.10000e-01		3.74716e+00		2.77140e-02
8.30000e-01		3.89837e+00		2.82690e-02
8.50000e-01		4.05122e+00		2.90269e-02
8.70000e-01		4.27804e+00		2.91969e-02
8.90000e-01		4.55424e+00		3.09558e-02
9.10000e-01		4.88208e+00		3.26555e-02
9.30000e-01		5.21811e+00		3.16390e-02
9.50000e-01		5.66089e+00		3.37561e-02
9.70000e-01		6.15183e+00		3.46415e-02
9.90000e-01		6.67862e+00		3.64252e-02
1.01000e+00		7.09210e+00		3.60791e-02
1.03000e+00		7.54656e+00		3.70870e-02
1.05000e+00		7.84325e+00		3.91671e-02
1.07000e+00		8.15203e+00		4.04790e-02
1.09000e+00		8.34340e+00		4.09327e-02
1.11000e+00		8.55875e+00		4.37886e-02
1.13000e+00		8.56387e+00		4.01603e-02
1.15000e+00		8.45528e+00		4.15554e-02
1.17000e+00		8.25981e+00		3.94042e-02
1.19000e+00		8.04753e+00		3.93466e-02
1.21000e+00		7.78588e+00		3.89325e-02
1.23000e+00		7.59512e+00		3.88171e-02
1.25000e+00		7.39739e+00		3.77580e-02
1.27000e+00		7.12324e+00		3.65623e-02
1.29000e+00		7.00789e+00		3.73471e-02
1.31000e+00		6.99293e+00		3.78449e-02
1.33000e+00		7.01219e+00		3.76101e-02
1.35000e+00		7.05891e+00		3.86821e-02
