# r		V(r)
0.0100	1.6533
0.0300	1.6450
0.0500	1.5658
0.0700	1.5243
0.0900	1.4258
0.1100	1.3276
0.1300	1.2081
0.1500	1.0823
0.1700	0.9466
0.1900	0.8121
0.2100	0.6627
0.2300	0.5293
0.2500	0.3872
0.2700	0.2594
0.2900	0.1325
0.3100	0.0192
0.3300	-0.0852
0.3500	-0.1888
0.3700	-0.2765
0.3900	-0.3574
0.4100	-0.4288
0.4300	-0.5027
0.4500	-0.5651
0.4700	-0.6170
0.4900	-0.6686
0.5100	-0.7036
0.5300	-0.7348
0.5500	-0.7523
0.5700	-0.7589
0.5900	-0.7507
0.6100	-0.7240
0.6300	-0.6895
0.6500	-0.6380
0.6700	-0.5822
0.6900	-0.5132
0.7100	-0.4437
0.7300	-0.3745
0.7500	-0.3052
0.7700	-0.2517
0.7900	-0.2047
0.8100	-0.1702
0.8300	-0.1454
0.8500	-0.1303
0.8700	-0.1304
0.8900	-0.1304
0.9100	-0.1394
0.9300	-0.1536
0.9500	-0.1692
0.9700	-0.1867
0.9900	-0.2003
1.0100	-0.2179
1.0300	-0.2308
1.0500	-0.2408
1.0700	-0.2459
1.0900	-0.2455
1.1100	-0.2413
1.1300	-0.2292
1.1500	-0.2145
1.1700	-0.1920
1.1900	-0.1673
1.2100	-0.1403
1.2300	-0.1112
1.2500	-0.0834
1.2700	-0.0553
1.2900	-0.0369
1.3100	-0.0137
1.3300	-0.0066
1.3500	0.0009
1.3700	0.0025
1.3900	-0.0042
1.4100	-0.0098
1.4300	-0.0219
1.4500	-0.0341
1.4700	-0.0464
1.4900	-0.0634
1.5100	-0.0767
1.5300	-0.0876
1.5500	-0.0977
1.5700	-0.1037
1.5900	-0.1079
1.6100	-0.1069
1.6300	-0.1034
1.6500	-0.0939
1.6700	-0.0826
1.6900	-0.0691
1.7100	-0.0529
1.7300	-0.0355
1.7500	-0.0192
1.7700	-0.0039
1.7900	0.0098
1.8100	0.0229
1.8300	0.0277
1.8500	0.0344
1.8700	0.0340
1.8900	0.0311
1.9100	0.0252
1.9300	0.0174
1.9500	0.0058
1.9700	-0.0043
1.9900	-0.0163
2.0100	-0.0259
2.0300	-0.0355
2.0500	-0.0463
2.0700	-0.0489
2.0900	-0.0527
2.1100	-0.0529
