# r		V(r)
0.0100	13.7309
0.0300	10.0848
0.0500	9.1443
0.0700	8.8378
0.0900	7.8055
0.1100	7.4917
0.1300	6.5616
0.1500	6.0664
0.1700	5.6340
0.1900	5.2237
0.2100	4.7369
0.2300	4.3516
0.2500	4.0070
0.2700	3.5797
0.2900	3.2394
0.3100	2.8937
0.3300	2.6068
0.3500	2.3012
0.3700	2.0282
0.3900	1.7770
0.4100	1.5448
0.4300	1.3074
0.4500	1.0935
0.4700	0.9040
0.4900	0.7184
0.5100	0.5517
0.5300	0.4035
0.5500	0.2704
0.5700	0.1581
0.5900	0.0647
0.6100	-0.0072
0.6300	-0.0622
0.6500	-0.0862
0.6700	-0.0967
0.6900	-0.0852
0.7100	-0.0541
0.7300	-0.0217
0.7500	0.0280
0.7700	0.0814
0.7900	0.1331
0.8100	0.1880
0.8300	0.2304
0.8500	0.2639
0.8700	0.2840
0.8900	0.2968
0.9100	0.2853
0.9300	0.2691
0.9500	0.2388
0.9700	0.2031
0.9900	0.1589
1.0100	0.1118
1.0300	0.0656
1.0500	0.0198
1.0700	-0.0262
1.0900	-0.0582
1.1100	-0.0852
1.1300	-0.1001
1.1500	-0.1156
1.1700	-0.1158
1.1900	-0.1072
1.2100	-0.0956
1.2300	-0.0764
1.2500	-0.0492
1.2700	-0.0195
1.2900	0.0059
1.3100	0.0346
1.3300	0.0638
1.3500	0.0806
1.3700	0.0902
1.3900	0.0996
1.4100	0.0970
1.4300	0.0858
1.4500	0.0740
1.4700	0.0538
1.4900	0.0312
1.5100	0.0092
1.5300	-0.0172
1.5500	-0.0417
1.5700	-0.0684
1.5900	-0.0801
1.6100	-0.0928
1.6300	-0.1048
1.6500	-0.1088
1.6700	-0.1085
1.6900	-0.0996
1.7100	-0.0937
1.7300	-0.0759
1.7500	-0.0586
1.7700	-0.0375
1.7900	-0.0195
1.8100	0.0021
1.8300	0.0143
1.8500	0.0293
1.8700	0.0352
1.8900	0.0438
1.9100	0.0393
1.9300	0.0360
1.9500	0.0257
1.9700	0.0113
1.9900	0.0043
2.0100	-0.0182
2.0300	-0.0277
2.0500	-0.0403
2.0700	-0.0511
2.0900	-0.0613
2.1100	-0.0717
2.1300	-0.0786
2.1500	-0.0790
2.1700	-0.0779
2.1900	-0.0783
2.2100	-0.0722
2.2300	-0.0612
2.2500	-0.0548
2.2700	-0.0446
2.2900	-0.0341
2.3100	-0.0249
2.3300	-0.0189
2.3500	-0.0104
2.3700	-0.0036
2.3900	-0.0061
2.4100	-0.0053
2.4300	-0.0064
2.4500	-0.0143
2.4700	-0.0213
2.4900	-0.0281
2.5100	-0.0410
2.5300	-0.0453
2.5500	-0.0540
2.5700	-0.0625
2.5900	-0.0673
2.6100	-0.0705
2.6300	-0.0747
2.6500	-0.0766
2.6700	-0.0718
2.6900	-0.0693
2.7100	-0.0656
2.7300	-0.0548
2.7500	-0.0470
2.7700	-0.0402
2.7900	-0.0300
2.8100	-0.0229
2.8300	-0.0171
2.8500	-0.0140
2.8700	-0.0120
2.8900	-0.0124
2.9100	-0.0110
2.9300	-0.0180
2.9500	-0.0212
2.9700	-0.0297
2.9900	-0.0343
3.0100	-0.0441
3.0300	-0.0498
3.0500	-0.0576
3.0700	-0.0652
3.0900	-0.0674
3.1100	-0.0715
3.1300	-0.0713
3.1500	-0.0723
3.1700	-0.0683
3.1900	-0.0640
3.2100	-0.0569
3.2300	-0.0528
3.2500	-0.0454
3.2700	-0.0394
3.2900	-0.0349
3.3100	-0.0255
3.3300	-0.0246
3.3500	-0.0216
3.3700	-0.0188
3.3900	-0.0231
3.4100	-0.0216
3.4300	-0.0272
3.4500	-0.0305
3.4700	-0.0380
3.4900	-0.0464
3.5100	-0.0508
3.5300	-0.0587
3.5500	-0.0644
3.5700	-0.0671
3.5900	-0.0691
3.6100	-0.0729
3.6300	-0.0725
3.6500	-0.0731
3.6700	-0.0676
3.6900	-0.0616
3.7100	-0.0568
3.7300	-0.0517
3.7500	-0.0444
3.7700	-0.0404
3.7900	-0.0337
3.8100	-0.0301
3.8300	-0.0244
3.8500	-0.0224
3.8700	-0.0230
3.8900	-0.0240
3.9100	-0.0267
3.9300	-0.0341
3.9500	-0.0378
3.9700	-0.0434
3.9900	-0.0498
4.0100	-0.0563
4.0300	-0.0607
4.0500	-0.0646
4.0700	-0.0693
4.0900	-0.0711
4.1100	-0.0727
4.1300	-0.0695
4.1500	-0.0685
4.1700	-0.0644
4.1900	-0.0586
4.2100	-0.0523
4.2300	-0.0475
4.2500	-0.0434
4.2700	-0.0366
4.2900	-0.0334
4.3100	-0.0293
4.3300	-0.0269
4.3500	-0.0246
4.3700	-0.0253
4.3900	-0.0278
4.4100	-0.0293
4.4300	-0.0367
4.4500	-0.0411
4.4700	-0.0463
4.4900	-0.0533
4.5100	-0.0566
4.5300	-0.0601
4.5500	-0.0626
4.5700	-0.0650
4.5900	-0.0638
4.6100	-0.0618
4.6300	-0.0595
4.6500	-0.0555
4.6700	-0.0497
4.6900	-0.0401
4.7100	-0.0325
4.7300	-0.0261
4.7500	-0.0178
4.7700	-0.0100
4.7900	-0.0061
4.8100	-0.0019
4.8300	0.0023
4.8500	0.0069
4.8700	0.0057
4.8900	0.0060
4.9100	0.0028
4.9300	-0.0003
4.9500	-0.0042
4.9700	-0.0090
4.9900	-0.0147
5.0100	-0.0443
5.0300	0.0000
5.0500	0.0000
5.0700	0.0000
5.0900	0.0000
5.1100	0.0000
5.1300	0.0000
5.1500	0.0000
5.1700	0.0000
5.1900	0.0000
5.2100	0.0000
5.2300	0.0000
5.2500	0.0000
5.2700	0.0000
5.2900	0.0000
5.3100	0.0000
5.3300	0.0000
5.3500	0.0000
5.3700	0.0000
5.3900	0.0000
5.4100	0.0000
5.4300	0.0000
5.4500	0.0000
5.4700	0.0000
