# r		V(r)
0.0100	1.6356
0.0300	1.5918
0.0500	1.5570
0.0700	1.4954
0.0900	1.4035
0.1100	1.2927
0.1300	1.1840
0.1500	1.0498
0.1700	0.9119
0.1900	0.7749
0.2100	0.6326
0.2300	0.4828
0.2500	0.3478
0.2700	0.2195
0.2900	0.0964
0.3100	-0.0251
0.3300	-0.1181
0.3500	-0.2227
0.3700	-0.3131
0.3900	-0.3987
0.4100	-0.4749
0.4300	-0.5397
0.4500	-0.6046
0.4700	-0.6580
0.4900	-0.7107
0.5100	-0.7490
0.5300	-0.7813
0.5500	-0.8019
0.5700	-0.8030
0.5900	-0.7951
0.6100	-0.7740
0.6300	-0.7340
0.6500	-0.6876
0.6700	-0.6285
0.6900	-0.5616
0.7100	-0.4935
0.7300	-0.4234
0.7500	-0.3560
0.7700	-0.3012
0.7900	-0.2480
0.8100	-0.2160
0.8300	-0.1912
0.8500	-0.1737
0.8700	-0.1707
0.8900	-0.1717
0.9100	-0.1781
0.9300	-0.1892
0.9500	-0.2031
0.9700	-0.2177
0.9900	-0.2338
1.0100	-0.2485
1.0300	-0.2575
1.0500	-0.2656
1.0700	-0.2716
1.0900	-0.2690
1.1100	-0.2650
1.1300	-0.2528
1.1500	-0.2365
1.1700	-0.2139
1.1900	-0.1870
1.2100	-0.1607
1.2300	-0.1326
1.2500	-0.1031
1.2700	-0.0777
1.2900	-0.0565
1.3100	-0.0413
1.3300	-0.0266
1.3500	-0.0183
1.3700	-0.0166
1.3900	-0.0206
1.4100	-0.0272
1.4300	-0.0372
1.4500	-0.0496
1.4700	-0.0634
1.4900	-0.0771
1.5100	-0.0899
1.5300	-0.1003
1.5500	-0.1111
1.5700	-0.1134
1.5900	-0.1136
1.6100	-0.1153
1.6300	-0.1102
1.6500	-0.1031
1.6700	-0.0926
1.6900	-0.0772
1.7100	-0.0603
1.7300	-0.0441
1.7500	-0.0279
1.7700	-0.0110
1.7900	0.0017
1.8100	0.0130
1.8300	0.0189
1.8500	0.0246
1.8700	0.0279
1.8900	0.0231
1.9100	0.0195
1.9300	0.0102
1.9500	0.0017
1.9700	-0.0113
1.9900	-0.0227
2.0100	-0.0310
2.0300	-0.0409
2.0500	-0.0498
2.0700	-0.0525
2.0900	-0.0556
2.1100	-0.0568
2.1300	-0.0515
2.1500	-0.0490
2.1700	-0.0402
2.1900	-0.0328
2.2100	-0.0221
2.2300	-0.0102
2.2500	0.0029
2.2700	0.0142
2.2900	0.0206
2.3100	0.0290
2.3300	0.0339
2.3500	0.0370
2.3700	0.0358
2.3900	0.0350
2.4100	0.0279
2.4300	0.0216
2.4500	0.0124
2.4700	0.0045
2.4900	-0.0066
2.5100	-0.0167
2.5300	-0.0228
2.5500	-0.0303
2.5700	-0.0333
2.5900	-0.0357
2.6100	-0.0366
2.6300	-0.0348
2.6500	-0.0310
2.6700	-0.0243
2.6900	-0.0168
2.7100	-0.0083
2.7300	-0.0000
2.7500	0.0097
2.7700	0.0162
2.7900	0.0253
2.8100	0.0309
2.8300	0.0364
2.8500	0.0351
2.8700	0.0336
2.8900	0.0308
2.9100	0.0266
2.9300	0.0197
2.9500	0.0117
2.9700	0.0022
2.9900	-0.0040
3.0100	-0.0118
3.0300	-0.0174
3.0500	-0.0232
3.0700	-0.0262
3.0900	-0.0297
3.1100	-0.0284
3.1300	-0.0277
3.1500	-0.0241
3.1700	-0.0199
3.1900	-0.0124
3.2100	-0.0071
3.2300	0.0021
3.2500	0.0096
3.2700	0.0154
3.2900	0.0217
3.3100	0.0256
3.3300	0.0277
3.3500	0.0268
3.3700	0.0258
3.3900	0.0226
3.4100	0.0193
3.4300	0.0118
3.4500	0.0048
3.4700	-0.0028
3.4900	-0.0094
3.5100	-0.0176
3.5300	-0.0237
3.5500	-0.0266
3.5700	-0.0316
3.5900	-0.0323
3.6100	-0.0315
3.6300	-0.0304
3.6500	-0.0283
3.6700	-0.0221
3.6900	-0.0173
3.7100	-0.0111
3.7300	-0.0024
3.7500	0.0018
3.7700	0.0091
3.7900	0.0118
3.8100	0.0137
3.8300	0.0165
3.8500	0.0170
3.8700	0.0147
3.8900	0.0096
3.9100	0.0052
3.9300	-0.0013
3.9500	-0.0076
3.9700	-0.0150
3.9900	-0.0226
4.0100	-0.0287
4.0300	-0.0344
4.0500	-0.0383
4.0700	-0.0403
4.0900	-0.0418
4.1100	-0.0429
4.1300	-0.0403
4.1500	-0.0355
4.1700	-0.0302
4.1900	-0.0264
4.2100	-0.0202
4.2300	-0.0158
4.2500	-0.0098
4.2700	-0.0052
4.2900	-0.0024
4.3100	0.0001
4.3300	0.0009
4.3500	-0.0017
4.3700	-0.0054
4.3900	-0.0108
4.4100	-0.0159
4.4300	-0.0243
4.4500	-0.0294
4.4700	-0.0372
4.4900	-0.0443
4.5100	-0.0498
4.5300	-0.0548
4.5500	-0.0576
4.5700	-0.0592
4.5900	-0.0551
4.6100	-0.0543
4.6300	-0.0493
4.6500	-0.0432
4.6700	-0.0370
4.6900	-0.0295
4.7100	-0.0210
4.7300	-0.0129
4.7500	-0.0046
4.7700	0.0015
4.7900	0.0073
4.8100	0.0119
4.8300	0.0130
4.8500	0.0140
4.8700	0.0130
4.8900	0.0106
4.9100	0.0070
4.9300	0.0023
4.9500	-0.0038
4.9700	-0.0081
4.9900	-0.0107
5.0100	-0.0972
5.0300	0.0000
5.0500	0.0000
5.0700	0.0000
5.0900	0.0000
5.1100	0.0000
5.1300	0.0000
5.1500	0.0000
5.1700	0.0000
5.1900	0.0000
5.2100	0.0000
5.2300	0.0000
5.2500	0.0000
5.2700	0.0000
5.2900	0.0000
5.3100	0.0000
5.3300	0.0000
5.3500	0.0000
5.3700	0.0000
5.3900	0.0000
5.4100	0.0000
5.4300	0.0000
5.4500	0.0000
5.4700	0.0000
5.4900	0.0000
5.5100	0.0000
5.5300	0.0000
5.5500	0.0000
5.5700	0.0000
5.5900	0.0000
5.6100	0.0000
5.6300	0.0000
5.6500	0.0000
5.6700	0.0000
5.6900	0.0000
5.7100	0.0000
5.7300	0.0000
5.7500	0.0000
5.7700	0.0000
5.7900	0.0000
5.8100	0.0000
5.8300	0.0000
5.8500	0.0000
5.8700	0.0000
5.8900	0.0000
5.9100	0.0000
5.9300	0.0000
5.9500	0.0000
5.9700	0.0000
5.9900	0.0000
